File name,NOS Title,URN,SOC Code,Suite
sfhec11l.pdf,investigate and diagnose an unwell older person presenting for emergency assistance ,sfhec11l,,"emergency, urgent and scheduled care"
sfhec11m.pdf,investigate and diagnose an unwell child or young person presenting for emergency assistance ,sfhec11m,,"emergency, urgent and scheduled care"
sfhec13.pdf,provide clinical care advice and information to others pending the attendance of emergency assistance ,sfhec13,,"emergency, urgent and scheduled care"
sfhec15.pdf,perform endotracheal intubation in an emergency situation ,sfhec15,,"emergency, urgent and scheduled care"
sfhec17.pdf,provide intermediate life support ,sfhec17,,"emergency, urgent and scheduled care"
sfhec18.pdf,perform automated external defibrillation,sfhec18,,"emergency, urgent and scheduled care"
sfhec19.pdf,perform manual external defibrillation on an adult or older person ,sfhec19,,"emergency, urgent and scheduled care"
sfhec20.pdf,perform manual external defibrillation on a child or young person ,sfhec20,,"emergency, urgent and scheduled care"
sfhec21.pdf,contribute to social care during emergency situations ,sfhec21,,"emergency, urgent and scheduled care"
sfhec22.pdf,operate emergency vehicles ,sfhec22,,"emergency, urgent and scheduled care"
sfhec23.pdf,evacuate and transport individuals who require emergency transport to suitable locations for treatment/intervention/care ,sfhec23,,"emergency, urgent and scheduled care"
sfhec25.pdf,"decontaminate individuals affected by a chemical, biological, radiological or nuclear incident ",sfhec25,,"emergency, urgent and scheduled care"
sfhec31.pdf,manage major emergency situations ,sfhec31,,"emergency, urgent and scheduled care"
sfhec34.pdf,organise emergency reception and treatment services following a major incident ,sfhec34,,"emergency, urgent and scheduled care"
sfhend01.pdf,communicate and relate to individuals during endoscopic procedures,sfhend01,,endoscopy
sfhend02.pdf,provide information on endoscopic procedures to individuals,sfhend02,,endoscopy
sfhend03.pdf,refer individuals for endoscopic procedures,sfhend03,,endoscopy
sfhend04.pdf,schedule endoscopic procedures for individuals,sfhend04,,endoscopy
sfhend05.pdf,agree endoscopic procedures for individuals,sfhend05,,endoscopy
sfhend06.pdf,prepare the delivery of endoscopic procedures,sfhend06,,endoscopy
sfhend07.pdf,prepare individuals for endoscopic procedures,sfhend07,,endoscopy
sfhend08.pdf,position individuals during endoscopic procedures,sfhend08,,endoscopy
sfhend09.pdf,assist colleagues during endoscopic procedures,sfhend09,,endoscopy
sfhend10.pdf,administer sedation and analgesia to individuals during endoscopic procedures,sfhend10,,endoscopy
sfhend11.pdf,assess and optimise the condition of individuals during endoscopic procedures,sfhend11,,endoscopy
sfhend12.pdf,perform diagnostic and therapeutic endoscopic procedures,sfhend12,,endoscopy
sfhend13.pdf,identify signs of abnormality revealed by endoscopic procedures,sfhend13,,endoscopy
sfhend14.pdf,collect specimens through the use of endoscopic procedures,sfhend14,,endoscopy
sfhend15.pdf,manage polyps through the use of endoscopic procedures,sfhend15,,endoscopy
sfhend16.pdf,manage strictures through the use of endoscopic procedures,sfhend16,,endoscopy
sfhend17.pdf,manage haemostasis through the use of endoscopic procedures,sfhend17,,endoscopy
sfhend19.pdf,provide reports on endoscopic procedures,sfhend19,,endoscopy
sfhend20.pdf,provide care for individuals recovering after endoscopic procedures,sfhend20,,endoscopy
sfhend21.pdf,reprocess endoscopy equipment,sfhend21,,endoscopy
sfheusc02.pdf,obtain supporting information to inform the assessment of an individual ,sfheusc02,,"emergency, urgent and scheduled care"
sfheusc03.pdf,coordinate further assessments and investigations of an individual prior to initiation of an intervention ,sfheusc03,,"emergency, urgent and scheduled care"
sfheusc05.pdf,review presenting conditions and determine the appropriate intervention for the individual ,sfheusc05,,"emergency, urgent and scheduled care"
sfheusc07.pdf,"prioritise individuals for further assessment, treatment and care ",sfheusc07,,"emergency, urgent and scheduled care"
sfheusc08.pdf,prioritise the interventions to be performed for an individual ,sfheusc08,,"emergency, urgent and scheduled care"
sfheusc17.pdf,manage emergency situations that occur as a result of an eusc intervention ,sfheusc17,,"emergency, urgent and scheduled care"
sfheusc18.pdf,undertake endotracheal extubation within an eusc environment ,sfheusc18,,"emergency, urgent and scheduled care"
sfheusc19.pdf,administer pharmaceutical interventions ,sfheusc19,,"emergency, urgent and scheduled care"
sfheusc20.pdf,use pre-planned methods to manage blood loss ,sfheusc20,,"emergency, urgent and scheduled care"
sfheusc21.pdf,administer anaesthetic interventions ,sfheusc21,,"emergency, urgent and scheduled care"
sfheusc22.pdf,"manage airways, breathing and circulation during a surgical intervention ",sfheusc22,,"emergency, urgent and scheduled care"
sfheusc23.pdf,maintain the viability of a surgical site ,sfheusc23,,"emergency, urgent and scheduled care"
sfheusc24.pdf,bring an individual back to consciousness following an intervention ,sfheusc24,,"emergency, urgent and scheduled care"
sfheusc25.pdf,monitor the individual within the critical care environment ,sfheusc25,,"emergency, urgent and scheduled care"
sfheusc26.pdf,care for the individual within the critical care environment ,sfheusc26,,"emergency, urgent and scheduled care"
sfheusc27.pdf,open an invasive intervention site ,sfheusc27,,"emergency, urgent and scheduled care"
sfheusc29.pdf,extract and/or excise surface and subcutaneous foreign bodies from an individual ,sfheusc29,,"emergency, urgent and scheduled care"
sfheusc30.pdf,excise intra-muscular and internal foreign bodies from an individual ,sfheusc30,,"emergency, urgent and scheduled care"
sfheusc31.pdf,remove organs and tissue from live individuals ,sfheusc31,,"emergency, urgent and scheduled care"
sfheusc32.pdf,perform organ and tissue retrieval from cadavers,sfheusc32,,"emergency, urgent and scheduled care"
sfheusc33.pdf,maintain access to the invasive site during an intervention ,sfheusc33,,"emergency, urgent and scheduled care"
sfheusc34.pdf,provide musculo-skeletal support ,sfheusc34,,"emergency, urgent and scheduled care"
sfheusc35.pdf,reduce dislocated joints using surgical techniques,sfheusc35,,"emergency, urgent and scheduled care"
sfheusc36.pdf,reduce dislocated joints using non-surgical techniques,sfheusc36,,"emergency, urgent and scheduled care"
sfheusc37.pdf,re-align bones ,sfheusc37,,"emergency, urgent and scheduled care"
sfheusc38.pdf,re-construct bones ,sfheusc38,,"emergency, urgent and scheduled care"
sfheusc39.pdf,"repair muscles, ligaments, tendons and connective tissue ",sfheusc39,,"emergency, urgent and scheduled care"
sfheusc40.pdf,repair organs of the body,sfheusc40,,"emergency, urgent and scheduled care"
sfheusc41.pdf,close an invasive intervention site ,sfheusc41,,"emergency, urgent and scheduled care"
sfheusc42.pdf,implant medical devices ,sfheusc42,,"emergency, urgent and scheduled care"
sfheusc43.pdf,transplant organs/tissues ,sfheusc43,,"emergency, urgent and scheduled care"
sfheusc44.pdf,discontinue infused and/or inhaled pharmaceutical interventions ,sfheusc44,,"emergency, urgent and scheduled care"
sfheusc45.pdf,reverse an anaesthetic intervention,sfheusc45,,"emergency, urgent and scheduled care"
sfheusc49.pdf,provide care for individuals as they recover from invasive interventions ,sfheusc49,,"emergency, urgent and scheduled care"
sfheusc50.pdf,monitor and maintain the status of an individual during their post intervention transportation ,sfheusc50,,"emergency, urgent and scheduled care"
sfheusc51.pdf,operate equipment required to support an intervention ,sfheusc51,,"emergency, urgent and scheduled care"
sfheusc52.pdf,"assess an individuals' needs for psychological, emotional or social rehabilitation ",sfheusc52,,"emergency, urgent and scheduled care"
sfheusc53.pdf,conduct a pre-intervention assessment of an individual ,sfheusc53,,"emergency, urgent and scheduled care"
sfhfmh1.pdf,"assess, diagnose and formulate an individual’s mental health disorder",sfhfmh1,,forensic mental health
sfhfmh10.pdf,make and maintain personal and professional boundaries with individuals in a secure setting,sfhfmh10,,forensic mental health
sfhfmh11.pdf,support an individual in forensic mental health care to participate in treatment,sfhfmh11,,forensic mental health
sfhfmh12.pdf,"manage hostility and risks with non-cooperative individuals, families and carers",sfhfmh12,,forensic mental health
sfhfmh13.pdf,help an individual to feel more psychologically secure,sfhfmh13,,forensic mental health
sfhfmh14.pdf,enable an individual to differentiate between positive and negative behaviours and understand the consequences,sfhfmh14,,forensic mental health
sfhfmh15.pdf,increase the individual’s capacity to manage negative or distressing thoughts and emotional states,sfhfmh15,,forensic mental health
sfhfmh16.pdf,help an individual prepare for transition from secure institutional to community living,sfhfmh16,,forensic mental health
sfhfmh17.pdf,transfer an individual to another secure setting,sfhfmh17,,forensic mental health
sfhfmh18.pdf,respond to potential crisis and relapse for an individual in the community,sfhfmh18,,forensic mental health
sfhfmh19.pdf,support engagement between an individual and their family,sfhfmh19,,forensic mental health
sfhfmh2.pdf,find an individual a place in secure services,sfhfmh2,,forensic mental health
sfhfmh20.pdf,provide a safe environment for family members and individuals to meet,sfhfmh20,,forensic mental health
sfhfmh21.pdf,enable an individual and their children to meet,sfhfmh21,,forensic mental health
sfhfmh3.pdf,observe an individual who presents a significant imminent risk to themselves or others,sfhfmh3,,forensic mental health
sfhfmh4.pdf,support an individual to reduce the risk and impact of self-harming behaviour,sfhfmh4,,forensic mental health
sfhfmh5.pdf,minimise the risks to an individual and staff during clinical interventions and violent and aggressive episodes,sfhfmh5,,forensic mental health
sfhfmh6.pdf,agree a change in the level of security applying to an individual,sfhfmh6,,forensic mental health
sfhfmh7.pdf,prevent the entry or passing of banned and restricted items into a secure unit,sfhfmh7,,forensic mental health
sfhfmh8.pdf,assess and formulate an individual’s needs for forensic mental health treatment and care,sfhfmh8,,forensic mental health
sfhfmh9.pdf,develop and review an integrated care programme for an individual in forensic mental health care,sfhfmh9,,forensic mental health
sfhgen1.pdf,ensure personal fitness for work,sfhgen1,,general healthcare
sfhgen10.pdf,"collect, transport and set down passengers and/or materials and equipment within the health sector",sfhgen10,,general healthcare
sfhgen100.pdf,assist individuals to evaluate and contact support networks,sfhgen100,,general healthcare
sfhgen101.pdf,enable support networks to develop their effectiveness,sfhgen101,,general healthcare
sfhgen102.pdf,"establish, sustain and disengage from relationships with the families of children and young people",sfhgen102,,general healthcare
sfhgen103.pdf,"establish, sustain and disengage from relationships with the families of individuals with specific health needs",sfhgen103,,general healthcare
sfhgen104.pdf,enable individuals to maintain the safety and security of their living environment,sfhgen104,,general healthcare
sfhgen105.pdf,enable individuals to maintain their personal hygiene and appearance,sfhgen105,,general healthcare
sfhgen106.pdf,"enable individuals and families to identify factors affecting, and options for optimising, their health and well-being",sfhgen106,,general healthcare
sfhgen107.pdf,enable individuals and families to put informed choices for optimising their health and wellbeing into action,sfhgen107,,general healthcare
sfhgen108.pdf,challenge injustice and inequalities in access to mainstream provision for people with specific health needs,sfhgen108,,general healthcare
sfhgen109.pdf,promote peoples’ rights and encourage them to recognise their responsibilities,sfhgen109,,general healthcare
sfhgen11.pdf,"assess and respond to accidents, breakdowns and incidents during the transportation of people, materials and/or equipment to meet health needs",sfhgen11,,general healthcare
sfhgen110.pdf,support individuals in relation to personal and social interactions and environmental factors,sfhgen110,,general healthcare
sfhgen111.pdf,"enable individuals, their family and friends to explore and manage change",sfhgen111,,general healthcare
sfhgen112.pdf,"work with people to identify their needs for safety, support and engagement and how these needs can best be addressed",sfhgen112,,general healthcare
sfhgen113.pdf,identify trends and changes in the specific health and wellbeing needs of a population and the effectiveness of different means of meeting their needs,sfhgen113,,general healthcare
sfhgen114.pdf,develop and agree strategies to meet the health and wellbeing needs of a population ,sfhgen114,,general healthcare
sfhgen115.pdf,"assess the needs of the population to determine those who require, or would benefit from, specific health and wellbeing services",sfhgen115,,general healthcare
sfhgen116.pdf,prioritise interventions against available resources and the needs of the population,sfhgen116,,general healthcare
sfhgen117.pdf,"monitor, evaluate and improve processes for delivering health and wellbeing services to a population",sfhgen117,,general healthcare
sfhgen118.pdf,"enable groups, communities and organisations to determine and plan how to address their issues and concerns",sfhgen118,,general healthcare
sfhgen119.pdf,"act as a resource to groups, communities and organisations as they address their issues and concerns around health and wellbeing",sfhgen119,,general healthcare
sfhgen12.pdf,"reflect on and evaluate your own values, priorities, interests and effectiveness",sfhgen12,,general healthcare
sfhgen120.pdf,"establish with groups, communities and organisations their interests, concerns and priorities and enable them to identify acceptable representation",sfhgen120,,general healthcare
sfhgen121.pdf,monitor and review changes in environments and practices to promote health and wellbeing,sfhgen121,,general healthcare
sfhgen122.pdf,enable workers and agencies to work collaboratively,sfhgen122,,general healthcare
sfhgen123.pdf,work with others to facilitate the transfer of individuals between agencies and services,sfhgen123,,general healthcare
sfhgen124.pdf,lead the development of inter-agency services for addressing health and wellbeing needs,sfhgen124,,general healthcare
sfhgen125.pdf,lead the implementation of inter-agency services for addressing health and wellbeing needs,sfhgen125,,general healthcare
sfhgen126.pdf,"monitor, evaluate and improve inter-agency services for addressing health and wellbeing needs",sfhgen126,,general healthcare
sfhgen127.pdf,"assess the need for, and plan awareness raising of health and wellbeing issues",sfhgen127,,general healthcare
sfhgen128.pdf,"support the implementation, monitoring, evaluation and improvement of awareness raising around health and wellbeing issues",sfhgen128,,general healthcare
sfhgen129.pdf,project manage action targeted at addressing health and wellbeing issues,sfhgen129,,general healthcare
sfhgen13.pdf,synthesise new knowledge into the development of your own practice,sfhgen13,['6141'],general healthcare
sfhgen130.pdf,work with teams and agencies to review progress and performance and identify next steps,sfhgen130,,general healthcare
sfhgen131.pdf,support and challenge teams and agencies on specific aspects of their practice,sfhgen131,,general healthcare
sfhgen132.pdf,support and challenge workers on specific aspects of their practice,sfhgen132,,general healthcare
sfhgen134.pdf,"contribute to the prevention and management of abusive, aggressive and challenging behaviour",sfhgen134 ,,general healthcare
sfhgen135.pdf,support individuals to take their medication as prescribed,sfhgen135 ,,general healthcare
sfhgen14.pdf,provide advice and information to individuals on how to manage their own condition,sfhgen14,,general healthcare
sfhgen15.pdf,support individuals in undertaking their desired activities,sfhgen15,,general healthcare
sfhgen16.pdf,inform an individual of discharge arrangements,sfhgen16,,general healthcare
sfhgen17.pdf,contribute to the discharge of an individual into the care of another service,sfhgen17,,general healthcare
sfhgen18.pdf,give presentations to groups,sfhgen18,,general healthcare
sfhgen19.pdf,assist others to plan presentations to enable learning,sfhgen19,,general healthcare
sfhgen2.pdf,prepare and dress for work in healthcare settings,sfhgen2,,general healthcare
sfhgen20.pdf,enable carers to support individuals,sfhgen20,,general healthcare
sfhgen21.pdf,interact with individuals using telecommunications,sfhgen21,,general healthcare
sfhgen22.pdf,communicate effectively with individuals,sfhgen22,,general healthcare
sfhgen23.pdf,monitor your own work practices,sfhgen23,,general healthcare
sfhgen24.pdf,despatch biomedical samples,sfhgen24,,general healthcare
sfhgen25.pdf,administer appointments,sfhgen25,,general healthcare
sfhgen26.pdf,deal with financial transactions within a health facility,sfhgen26,,general healthcare
sfhgen27.pdf,"develop, sustain and evaluate collaborative working with other organisations",sfhgen27,,general healthcare
sfhgen28.pdf,discharge and transfer individuals from a service or your care,sfhgen28,,general healthcare
sfhgen29.pdf,promote an information culture,sfhgen29,,general healthcare
sfhgen30.pdf,manage patient flow,sfhgen30,,general healthcare
sfhgen31.pdf,"initiate, and participate in, networks and discussion groups",sfhgen31,,general healthcare
sfhgen32.pdf,"search information, evidence and knowledge resources and communicate the results",sfhgen32,,general healthcare
sfhgen33.pdf,"enable other individuals to reflect on their own values, priorities, interests and effectiveness",sfhgen33,,general healthcare
sfhgen35.pdf,provide supervision to other individuals,sfhgen35,,general healthcare
sfhgen36.pdf,make use of supervision,sfhgen36,,general healthcare
sfhgen37.pdf,schedule theatre and staff time for living organ donation,sfhgen37,,general healthcare
sfhgen38.pdf,arrange access to services identified in the individual’s rehabilitation plan,sfhgen38,,general healthcare
sfhgen39.pdf,contribute to effective multidisciplinary team working,sfhgen39,,general healthcare
sfhgen4.pdf,prepare individuals for healthcare activities,sfhgen4,,general healthcare
sfhgen40.pdf,contribute to the development of the multidisciplinary team and its members,sfhgen40,,general healthcare
sfhgen41.pdf,identify team members’ need for psychological support,sfhgen41,,general healthcare
sfhgen42.pdf,provide psychological support for team members,sfhgen42,,general healthcare
sfhgen43.pdf,"monitor and review the rehabilitation process with the individual, their family, carers and other professionals",sfhgen43,,general healthcare
sfhgen44.pdf,"liaise between primary, secondary and community teams",sfhgen44,,general healthcare
sfhgen45.pdf,evaluate the outcomes of the individual’s rehabilitation,sfhgen45,,general healthcare
sfhgen46.pdf,provide information and advice to support individuals in undertaking desired occupational and non-occupational activities,sfhgen46,,general healthcare
sfhgen47.pdf,agree actions to assist individuals in undertaking desired occupational and non-occupational activities,sfhgen47,,general healthcare
sfhgen48.pdf,promote your organisation and its services to stakeholders,sfhgen48,,general healthcare
sfhgen49.pdf,promote the development of health care services in the local area,sfhgen49,,general healthcare
sfhgen5.pdf,support individuals undergoing healthcare activities,sfhgen5,,general healthcare
sfhgen50.pdf,"monitor and evaluate the quality, outcomes and cost-effectiveness of health care services",sfhgen50,,general healthcare
sfhgen51.pdf,procure health care services for individuals,sfhgen51,,general healthcare
sfhgen52.pdf,research the needs of the local population for provision of health care services,sfhgen52,,general healthcare
sfhgen53.pdf,support the development of strategies to meet local needs for health care services,sfhgen53,,general healthcare
sfhgen54.pdf,develop plans to meet local needs for health care services,sfhgen54,,general healthcare
sfhgen55.pdf,obtain and monitor the use of the funds required to implement plans to meet local needs for health care services,sfhgen55,['1181'],general healthcare
sfhgen56.pdf,review strategies and plans to meet local needs for health care services,sfhgen56,,general healthcare
sfhgen57.pdf,collect blood / blood products from storage for transfusion,sfhgen57,,general healthcare
sfhgen58.pdf,"receive requests for assistance, treatment or care",sfhgen58,,general healthcare
sfhgen59.pdf,"direct requests for assistance, care or treatment using protocols and guidelines",sfhgen59,,general healthcare
sfhgen6.pdf,manage environments and resources for use during healthcare activities,sfhgen6,,general healthcare
sfhgen60.pdf,support individuals during emergency situations,sfhgen60,,general healthcare
sfhgen61.pdf,collect and transport deceased individuals and body parts,sfhgen61,,general healthcare
sfhgen62.pdf,collate and communicate health information to  individuals,sfhgen62,,general healthcare
sfhgen63.pdf,act within the limits of your competence and authority,sfhgen63,,general healthcare
sfhgen64.pdf,ensure the availability of physical resources,sfhgen64,,general healthcare
sfhgen66.pdf,control the use of physical resources,sfhgen66,,general healthcare
sfhgen67.pdf,establish quality policy and quality assurance systems for the delivery of a service or function,sfhgen67,,general healthcare
sfhgen68.pdf,monitor compliance with quality systems,sfhgen68,,general healthcare
sfhgen69.pdf,capture and transmit information using electronic communication media,sfhgen69,,general healthcare
sfhgen7.pdf,monitor and manage the environment and resources during and after clinical/therapeutic activities,sfhgen7,,general healthcare
sfhgen73.pdf,prepare and reproduce permanent radiographic images,sfhgen73,,general healthcare
sfhgen74.pdf,assure the effective functioning of radiographic image processing equipment,sfhgen74,,general healthcare
sfhgen75.pdf,"collaborate in the assessment of the need for, and the provision of, environmental and social support in the community",sfhgen75,,general healthcare
sfhgen76.pdf,store and transport medical gas cylinders,sfhgen76,,general healthcare
sfhgen77.pdf,perform first line calibration on clinical equipment to ensure it is fit for use,sfhgen77,,general healthcare
sfhgen78.pdf,conduct routine maintenance on clinical equipment,sfhgen78,,general healthcare
sfhgen79.pdf,coordinate the progress of individuals through care pathways,sfhgen79,,general healthcare
sfhgen8.pdf,assist the practitioner to implement healthcare activities,sfhgen8,,general healthcare
sfhgen80.pdf,move and transport individuals within a healthcare environment,sfhgen80,,general healthcare
sfhgen81.pdf,collect linen and make beds,sfhgen81,,general healthcare
sfhgen82.pdf,"check, connect and disconnect medical gas cylinders and outlets",sfhgen82,,general healthcare
sfhgen83.pdf,deliver a trolley service in a healthcare environment,sfhgen83,,general healthcare
sfhgen84.pdf,contribute to the planning and evaluation of learning activities,sfhgen84,,general healthcare
sfhgen85.pdf,support individuals with communication and interaction difficulties,sfhgen85,,general healthcare
sfhgen86.pdf,support individuals with cognition and learning difficulties,sfhgen86,,general healthcare
sfhgen87.pdf,provide a table/tray service in a healthcare environment,sfhgen87,,general healthcare
sfhgen9.pdf,"check and prepare vehicles for the transport of people, materials and equipment",sfhgen9,,general healthcare
sfhgen92.pdf,maintain an asset register and service history information in healthcare,sfhgen92,['1181'],general healthcare
sfhgen93.pdf,monitor performance of contractors within healthcare,sfhgen93,,general healthcare
sfhgen94.pdf,"issue equipment, medical devices, products, associated systems and consumables for use within healthcare",sfhgen94,,general healthcare
sfhgen95.pdf,monitor stock levels of clinical equipment or resources within accepted safe limits,sfhgen95,,general healthcare
sfhgen97.pdf,communicate effectively in a healthcare environment,sfhgen97,,general healthcare
sfhgen98.pdf,promote effective communication in a healthcare environment,sfhgen98,,general healthcare
sfhgen99.pdf,promote effective communication and relationships with people who are troubled or distressed,sfhgen99,,general healthcare
sfhgtc1.pdf,identify where genetics and genomics are relevant in your area of practice,sfhgtc1,,genetics and genomics
sfhgtc2.pdf,"identify individuals with, or at risk of, genetic conditions",sfhgtc2,,genetics and genomics
sfhgtc3.pdf,gather multi-generational family history information,sfhgtc3 ,,genetics and genomics
sfhgtc4.pdf,use multi-generational family history information to draw a pedigree,sfhgtc4 ,,genetics and genomics
sfhgtc5.pdf,recognise a mode of inheritance in a family,sfhgtc5 ,,genetics and genomics
sfhgtc6.pdf,assess the genetic risk associated with a condition,sfhgtc6,,genetics and genomics
sfhgtc7.pdf,organise a test that uses genetic technologies,sfhgtc7,,genetics and genomics
sfhgtc8.pdf,"communicate genetic and genomic information to individuals, families and other healthcare staff",sfhgtc8,,genetics and genomics
sfhgtc9.pdf,use genomic information in clinical decision-making,sfhgtc9 ,,genetics and genomics
sfhhas3.1.pdf,examine the feet of an individual with diabetes and assess risk status,sfhhas3.1,,diabetes
sfhhas3.2.pdf,provide advice and referral to help individuals with diabetes care for their feet,sfhhas3.2,,diabetes
sfhhcs1.pdf,manufacture samples for quality assurance programmes in healthcare,sfhhcs1,,healthcare science
sfhhcs10.pdf,determine compatibility of transfusion or transplantation products,sfhhcs10,,healthcare science
sfhhcs11.pdf,issue transfusion products to meet clinical need,sfhhcs11,,healthcare science
sfhhcs12.pdf,retain tissue for clinical use,sfhhcs12,,healthcare science
sfhhcs13.pdf,issue tissue for clinical use,sfhhcs13,,healthcare science
sfhhcs14.pdf,investigate specimens/samples at a microscopic level,sfhhcs14,,healthcare science
sfhhcs15.pdf,undertake a postmortem examination,sfhhcs15,,healthcare science
sfhhcs16.pdf,reconstruct the deceased following pathological examination,sfhhcs16,,healthcare science
sfhhcs17.pdf,obtain specimens from individuals for laboratory investigation,sfhhcs17,,healthcare science
sfhhcs2.pdf,preparation of products for use within healthcare activities,sfhhcs2,,healthcare science
sfhhcs3.pdf,ensure the safety of individuals exposed to radiation within healthcare,sfhhcs3,,healthcare science
sfhhcs4.pdf,measure an individual’s healthcare radiation exposure to minimise risk,sfhhcs4,,healthcare science
sfhhcs5.pdf,investigate the structure function or performance of an organ or physiological system,sfhhcs5,,healthcare science
sfhhcs6.pdf,"perform a range of procedures to monitor/support physiological response to modify function, performance or therapy",sfhhcs6,,healthcare science
sfhhcs7.pdf,administer radioactive and non-radioactive medicinal products for diagnostic or therapeutic procedures,sfhhcs7,,healthcare science
sfhhcs8.pdf,prepare specimens /samples for biological investigations,sfhhcs8,,healthcare science
sfhhcs9.pdf,investigate biological specimens and samples,sfhhcs9,,healthcare science
sfhhi1.pdf,"identify, and respond to, risks relating to data and information in a health context",sfhhi1,,health informatics
sfhhi10.pdf,comply with an external audit of data and information in a health context,sfhhi10,,health informatics
sfhhi11.pdf,produce coded clinical data,sfhhi11,,health informatics
sfhhi12.pdf,"prepare, conduct and report the results of a clinical coding audit",sfhhi12,,health informatics
sfhhi13.pdf,appraise information and knowledge resources in a health context,sfhhi13,,health informatics
sfhhi14.pdf,"identify the health information needs of staff, patients and the public to support the development of systems",sfhhi14,,health informatics
sfhhi15.pdf,"develop a specification for systems that meet the needs of staff, patients and the public for health information",sfhhi15,,health informatics
sfhhi16.pdf,facilitate the development of systems to meet health information needs,sfhhi16,,health informatics
sfhhi17.pdf,facilitate the implementation of systems to meet health information needs,sfhhi17,,health informatics
sfhhi18.pdf,facilitate the clinical audit process,sfhhi18,,health informatics
sfhhi19.pdf,search for clinical information and evidence according to an accepted methodology,sfhhi19,,health informatics
sfhhi2.pdf,assure the quality of data and information in a health context,sfhhi2,,health informatics
sfhhi20.pdf,critically appraise clinical information and evidence,sfhhi20,,health informatics
sfhhi21.pdf,"create, store and retrieve paper based health records",sfhhi21,,health informatics
sfhhi22.pdf,organise the retention and destruction of health records,sfhhi22,['3539'],health informatics
sfhhi23.pdf,arrange the transportation of health records,sfhhi23,,health informatics
sfhhi3.pdf,manage risks relating to data and information in a health context,sfhhi3,,health informatics
sfhhi4.pdf,manage information governance in a health context,sfhhi4,,health informatics
sfhhi5.pdf,develop models for processing data and information in a health context,sfhhi5,,health informatics
sfhhi6.pdf,identify and specify data and information requirements in a health context,sfhhi6,,health informatics
sfhhi7.pdf,collect and validate data and information in a health context,sfhhi7,,health informatics
sfhhi8.pdf,analyse data and information and present outputs in a health context,sfhhi8,,health informatics
sfhhi9.pdf,"monitor, evaluate and improve the management of data and information in a health context",sfhhi9,,health informatics
sfhhp1.pdf,"identify hazards and assess risks to health, wellbeing and safety from information provided by individuals",sfhhp1,,health protection
sfhhp10.pdf,"monitor and review the effectiveness of services and initiatives to protect health, wellbeing and safety",sfhhp10,,health protection
sfhhp11.pdf,gather information to identify people who may have been exposed to a hazard to health,sfhhp11,,health protection
sfhhp12.pdf,"guide and support organisations to change their practices to ensure they meet their statutory responsibilities, in order to prevent, reduce and control risks to health, wellbeing and safety",sfhhp12,,health protection
sfhhp13.pdf,"work in partnership with organisations to enable them improve their practices and environments in order to prevent, reduce and control risks to health and wellbeing",sfhhp13,,health protection
sfhhp14.pdf,"work with others to develop and promote training programmes to prevent, reduce and control risks to health and wellbeing",sfhhp14,,health protection
sfhhp15.pdf,coordinate a team investigating and managing an incident or outbreak,sfhhp15,,health protection
sfhhp16.pdf,coordinate the gathering of field information to assess risks to health,sfhhp16,,health protection
sfhhp17.pdf,contribute to implementing measures to manage an incident or outbreak,sfhhp17,,health protection
sfhhp18.pdf,engage and work collaboratively with a range of people and agencies to protect and improve population health and wellbeing,sfhhp18,,health protection
sfhhp2.pdf,"collate, analyse and interpret surveillance data to assess risks to population health, wellbeing and safety",sfhhp2,,health protection
sfhhp3.pdf,"monitor and analyse routine surveillance data to assess risks to health, wellbeing and safety",sfhhp3,,health protection
sfhhp4.pdf,"collect and validate surveillance data to monitor risks to population health, wellbeing and safety",sfhhp4,,health protection
sfhhp5.pdf,gather specific information from individuals to contribute to assessing risks to health and wellbeing,sfhhp5,,health protection
sfhhp6.pdf,"communicate risks to health, wellbeing and safety to a range of individuals and advise how the risks can be prevented, reduced or controlled",sfhhp6,,health protection
sfhhp7.pdf,"provide information and advice to at-risk contacts, to protect health, wellbeing and safety",sfhhp7,,health protection
sfhhp8.pdf,develop materials for information and education for specific audiences to support their engagement and participation in health protection processes,sfhhp8,,health protection
sfhhp9.pdf,develop plans to provide immunisation as an intervention to protect the population’s health and wellbeing,sfhhp9,,health protection
sfhhpc1.pdf,obtain valid consent for healthcare interventions in a custodial setting,sfhhpc1,,police custody
sfhhpc10.pdf,examine and assess individuals detained under road traffic legislation,sfhhpc10,,police custody
sfhhpc11.pdf,conduct initial forensic medical assessment of an unexpected death,sfhhpc11,,police custody
sfhhpc2.pdf,advise on the fitness of individuals to be detained in police custody,sfhhpc2,,police custody
sfhhpc3.pdf,advise on the fitness of individuals for police interview,sfhhpc3,,police custody
sfhhpc4.pdf,"advise on the fitness of individuals for travel, transfer or release from police custody",sfhhpc4,,police custody
sfhhpc5.pdf,provide forensic examination and interpretation of injuries,sfhhpc5,,police custody
sfhhpc6.pdf,undertake intimate body searches,sfhhpc6,,police custody
sfhhpc7.pdf,conduct forensic physical examination of alleged perpetrators of sexual or physical assault,sfhhpc7,,police custody
sfhhpc8.pdf,obtain and handle forensic samples,sfhhpc8,,police custody
sfhhpc9.pdf,obtain forensic samples from individuals detained under road traffic legislation,sfhhpc9,,police custody
sfhht1.pdf,make relationships with communities,sfhht1,,public health
sfhht2.pdf,communicate with individuals about promoting their health and wellbeing,sfhht2,,public health
sfhht3.pdf,enable individuals to change their behaviour to improve their own health and wellbeing,sfhht3,,public health
